Product Name,Brand,Laptop Type,Price,Discount,MRP,Rating,Review Count,Processor,RAM,Storage,Storage Type,Graphics,Display Size,GPU,Availability,Touchscreen,Operating System,Laptop Use
HP 15 (2025) AMD Ryzen 3 Quad Core 7320U - (16 GB/512 GB SSD/Windows 11 Home) 15 Thin and Light Laptop,HP,Thin & Light,62291,5.62,65999,3.9,9,AMD Ryzen 3 Quad Core,16,512,SSD,Integrated,15.6,Not Specified,In Stock,No,Windows 11 Home,Student / Everyday
Lenovo V 14 (2025) Intel Core i3 12th Gen 1215U - (8 GB/512 GB SSD/Windows 11 Pro) V 14 Thin and Light...,Lenovo,Thin & Light,57591,21.1,72990,4.6,0,Intel Core i3 Processor (12th Gen),8,512,SSD,Integrated,14,Not Specified,In Stock,No,Windows 11,Student / Everyday
ASUS Vivobook 15 (2026) Intel Core 3 304 - (8 GB/512 GB SSD/Windows 11 Home) X1504MA-BQ424WS Thin and ...,ASUS,Thin & Light,79990,33.34,119990,,,Intel Core 3,8,512,SSD,Integrated,15.6,Not Specified,In Stock,No,Windows 11 Home,Student / Everyday
HP 15 G10 (2025) AMD Ryzen 3 Quad Core 7320U - (8 GB/512 GB SSD/Windows 11 Home) 15HP T Thin and Light...,HP,Thin & Light,51999,25.29,69600,,,AMD Ryzen 3 Quad Core,8,512,SSD,Integrated,15.6,Not Specified,In Stock,No,Windows 11 Home,Student / Everyday
Lenovo IdeaPad Slim 3 Backlit Keyboard with MSO'2024 Intel Core i5 13th Gen 13420H - (16 GB/512 GB SSD...,Lenovo,Thin & Light,79990,5.89,85000,4.4,9,Intel Core i5 Processor (13th Gen),16,512,SSD,Integrated,14,Not Specified,In Stock,No,Windows 11 Home,Student / Everyday
HP 15s Intel Core i5 13th Gen 1334U - (16 GB/512 GB SSD/Windows 11 Home) 15-fd0013TU Thin and Light La...,HP,Thin & Light,79990,7.1,86100,,,Intel Core i5 Processor (13th Gen),16,512,SSD,Integrated,15.6,Not Specified,In Stock,No,Windows 11,Student / Everyday
HP 15s Intel Core i5 12th Gen 1240P - (8 GB/512 GB SSD/Windows 11 Home) 15s- fq5010TU Thin and Light L...,HP,Thin & Light,72990,3.95,75990,,,Intel Core i5 Processor (12th Gen),8,512,SSD,Integrated,15.6,Not Specified,In Stock,No,Windows 11,Student / Everyday
Lenovo V SERIES Intel Core i5 12th Gen 1235U - (8 GB/512 GB SSD/Windows 11 Home) V14 Thin and Light La...,Lenovo,Thin & Light,64595,16.1,76990,3.4,1,Intel Core i5 Processor (12th Gen),8,512,SSD,Integrated,14,Not Specified,In Stock,No,Windows 11,Student / Everyday
DELL Inspiron AMD Ryzen 3 Dual Core 3250U - (8 GB/512 GB SSD/Windows 11 Home) Inspiron 3515 Thin and L...,Dell,Thin & Light,59990,9.09,65990,4,3,AMD Ryzen 3 Dual Core,8,512,SSD,Integrated,14.9,Not Specified,In Stock,No,Windows 11,Student / Everyday
HP 14s Intel Core i3 11th Gen - (8 GB/512 GB SSD/Windows 11 Home) 14s-dq2606tu Thin and Light Laptop,HP,Thin & Light,57990,3.35,59999,4.2,68,Intel Core i3 Processor (11th Gen),8,512,SSD,Integrated,14,Not Specified,In Stock,No,Windows 11,Student / Everyday
"ASUS Vivobook S 15 OLED Intel EVO H-Series, with Backlit Keyboard, Intel Core i9 13th Gen 13900H - (16...",ASUS,Thin & Light,130999,9.66,144999,3.8,9,Intel Core i9 Processor (13th Gen),16,1024,SSD,Integrated,15.6,Not Specified,In Stock,No,Windows 11,Content Creation
DELL Inspiron AMD Ryzen 5 Quad Core 3450U - (8 GB/256 GB SSD/Windows 11 Home) Inspiron 3515 Thin and L...,Dell,Thin & Light,59990,9.09,65990,4.4,5,AMD Ryzen 5 Quad Core,8,256,SSD,Integrated,15.6,Not Specified,In Stock,No,Windows 11,Student / Everyday
Lenovo V 14 (2025) Intel Core i3 12th Gen 1215U - (16 GB/512 GB SSD/Windows 11 Home) V 14 Thin and Lig...,Lenovo,Thin & Light,68990,8.01,75000,4,0,Intel Core i3 Processor (12th Gen),16,512,SSD,Integrated,14,Not Specified,In Stock,No,Windows 11 Home,Student / Everyday
HP Laptop Intel Core i3 13th Gen 1315U - (8 GB/512 GB SSD/Windows 11 Home) 15-fd0129TU / 15-fd0568TU T...,HP,Standard Notebook,58091,10.62,64990,,,Intel Core i3 Processor (13th Gen),8,512,SSD,Integrated,15.6,Not Specified,In Stock,No,Windows 11 Home,Student / Everyday
Lenovo Intel Core i3 12th Gen - (8 GB/512 GB SSD/Windows 11 Home) V15 G3 IAP Thin and Light Laptop,Lenovo,Thin & Light,58990,1.68,59999,,,Intel Core i3 Processor (12th Gen),8,512,SSD,Integrated,15.6,Not Specified,In Stock,No,Windows 11,Student / Everyday
Acer Aspire 3 AMD Ryzen 3 Quad Core - (8 GB/512 GB SSD/Windows 11 Home) AS15 42 / A325 42 Thin and Lig...,Acer,Thin & Light,46990,14.56,54999,,,AMD Ryzen 3 Quad Core,8,512,SSD,Integrated,15.6,Not Specified,In Stock,No,Windows 11,Student / Everyday
HP Intel Core i5 12th Gen 1235U - (16 GB/512 GB SSD/Windows 11 Home) 15s- fr5011TU Thin and Light Lapt...,HP,Thin & Light,72990,3.58,75699,,,Intel Core i5 Processor (12th Gen),16,512,SSD,Integrated,15.6,Not Specified,In Stock,No,Windows 11,Student / Everyday
HP 240R G9 (2025) Intel Core i5 13th Gen 1334U - (32 GB/512 GB SSD/Windows 11 Home) 240R G9 Thin and L...,HP,Thin & Light,95990,3.03,98990,,,Intel Core i5 Processor (13th Gen),32,512,SSD,Integrated,14,Not Specified,In Stock,No,Windows 11 Home,Student / Everyday
Lenovo Intel Core i3 11th Gen - (8 GB/512 GB SSD/Windows 11 Home) 14ITL6 Thin and Light Laptop,Lenovo,Thin & Light,57990,12.14,65999,,,Intel Core i3 Processor (11th Gen),8,512,SSD,Integrated,14,Not Specified,In Stock,No,Windows 11,Student / Everyday
Lenovo Intel Core i3 12th Gen - (8 GB/512 GB SSD/Windows 11 Home) 15IAU7 Thin and Light Laptop,Lenovo,Thin & Light,57977,3.36,59990,,,Intel Core i3 Processor (12th Gen),8,512,SSD,Integrated,15.6,Not Specified,In Stock,No,Windows 11,Student / Everyday
HP 15s AMD Ryzen 3 Dual Core 3250U - (8 GB/256 GB SSD/Windows 11 Home) 15s-GY0501AU Thin and Light Lap...,HP,Thin & Light,52790,2.24,53999,,,AMD Ryzen 3 Dual Core,8,256,SSD,Integrated,15.6,Not Specified,In Stock,No,Windows 11,Student / Everyday
HP AMD Ryzen 3 Dual Core 3250U - (8 GB/512 GB SSD/Windows 11 Home) 15s- eq1560AU Thin and Light Laptop,HP,Thin & Light,52890,2.15,54052,,,AMD Ryzen 3 Dual Core,8,512,SSD,Integrated,15.6,Not Specified,In Stock,No,Windows 11,Student / Everyday
Lenovo Intel Core i3 11th Gen - (4 GB/256 GB SSD/Windows 10 Home) V15 ITL G2 Thin and Light Laptop,Lenovo,Thin & Light,58990,15.73,69999,,,Intel Core i3 Processor (11th Gen),4,256,SSD,Integrated,15,Not Specified,In Stock,No,Windows 10,Student / Everyday
HP 15R (2025) Intel Core i3 13th Gen 1315U - (8 GB/512 GB SSD/Windows 11 Home) 15R G9 Thin and Light L...,HP,Thin & Light,57990,22.67,74990,,,Intel Core i3 Processor (13th Gen),8,512,SSD,Integrated,15.6,Not Specified,In Stock,No,Windows 11 Home,Student / Everyday
Apple 2020 Macbook Air M1 - (8 GB/256 GB SSD/Mac OS Big Sur) MGN63HN/A,Apple,Thin & Light,89900,0,89900,4.7,471,Apple M1,8,256,SSD,Integrated,13.3,Not Specified,In Stock,No,macOS,Student / Everyday
Apple MacBook Air M1 - (8 GB/512 GB SSD/Mac OS Big Sur) Z12400092,Apple,Thin & Light,110900,0,110900,4.7,471,Apple M1,8,512,SSD,Integrated,13.3,Not Specified,In Stock,No,macOS,Student / Everyday
Apple 2020 Macbook Air M1 - (16 GB/256 GB SSD/Mac OS Big Sur) MGN63HN/A,Apple,Thin & Light,109900,0,109900,4.7,92,Apple M1,16,256,SSD,Integrated,13.3,Not Specified,In Stock,No,macOS,Student / Everyday
"Apple MacBook Pro (M5 Pro, 2026) M5 Pro - (24 GB/2 TB SSD/Tahoe) MGDT4HN/A",Apple,Standard Notebook,399900,0,399900,,,Apple M5 Pro,24,2048,SSD,Integrated,14,Not Specified,In Stock,No,macOS,Student / Everyday
Apple MacBook AIR M2 - (8 GB/256 GB SSD/Mac OS Monterey) MLXW3HN/A,Apple,Thin & Light,99900,0,99900,4.7,861,Apple M2,8,256,SSD,Integrated,13.6,Not Specified,In Stock,No,macOS,Student / Everyday
Acer One 14 AMD Ryzen 3 Dual Core - (8 GB/256 GB SSD/Windows 11 Home) Z2-493 Thin and Light Laptop,Acer,Thin & Light,41000,31.66,59990,,,AMD Ryzen 3 Dual Core,8,256,SSD,Integrated,14,Not Specified,In Stock,No,Windows 11,Student / Everyday
Lenovo Yoga Slim Series Intel Core Ultra 5 125H - (16 GB/1 TB SSD/Windows 11 Home) 83CV008LIN Thin and...,Lenovo,2-in-1,119890,11.13,134900,,,Intel Core Ultra 5,16,1024,SSD,Integrated,14,Not Specified,In Stock,Yes,Windows 11 Home,Student / Everyday
HP Laptop Intel Core i3 13th Gen 1315U - (8 GB/512 GB SSD/Windows 11 Home) 14-gr0000TU Thin and Light ...,HP,Thin & Light,58947,1.74,59990,4.4,3,Intel Core i3 Processor (13th Gen),8,512,SSD,Integrated,14,Not Specified,In Stock,No,Windows 11,Student / Everyday
Infinix ZEROBOOK 13 Intel Intel Core i7 13th Gen 13700H - (16 GB/512 GB SSD/Windows 11 Home) ZL513 Thi...,Infinix,Standard Notebook,99990,0,99990,4.2,61,Intel Core i7 Processor (13th Gen),16,512,SSD,Integrated,15.3,Not Specified,In Stock,No,Windows 11,Student / Everyday
MSI Prestige 14 Intel EVO Intel Core i5 11th Gen 1135G7 - (16 GB/512 GB SSD/Windows 10 Home) Prestige ...,MSI,Standard Notebook,95990,0,95990,4.6,0,Intel Core i5 Processor (11th Gen),16,512,SSD,Integrated,14,Not Specified,In Stock,No,Windows 10,Student / Everyday
Acer Swift 5 Intel Core i5 8th Gen 8250U - (8 GB/256 GB SSD/Windows 10 Home) SF514-52T Thin and Light ...,Acer,Thin & Light,82799,0,82799,3.9,3,Intel Core i5 Processor (8th Gen),8,256,SSD,Integrated,14,Not Specified,In Stock,Yes,Windows 10,Student / Everyday
HP 15s AMD Ryzen 3 Quad Core 5300U - (8 GB/512 GB SSD/Windows 10 Home) 15s- EQ2042AU Thin and Light La...,HP,Thin & Light,52890,3.82,54990,4.2,42,AMD Ryzen 3 Quad Core,8,512,SSD,Integrated,15.6,Not Specified,In Stock,No,Windows 10,Student / Everyday
ASUS ExpertBook B9 Intel Core i7 10th Gen 10510U - (16 GB/2 TB SSD/Windows 10 Pro) ExpertBook B9 B9450...,ASUS,Standard Notebook,233990,0,233990,5,1,Intel Core i7 Processor (10th Gen),16,2048,SSD,Integrated,14,Not Specified,In Stock,No,Windows 10,Business
Lenovo Ideapad 720S Intel Core i5 8th Gen 8250U - (8 GB/512 GB SSD/Windows 10 Home) 720S-13IKB Thin an...,Lenovo,Thin & Light,83458,0,83458,3.3,1,Intel Core i5 Processor (8th Gen),8,512,SSD,Integrated,13.3,Not Specified,In Stock,No,Windows 10,Student / Everyday
DELL 14 Snapdragon X Plus - (16 GB/512 GB SSD/Windows 11 Home) OINS441100101RING10 Thin and Light Lapt...,Dell,Thin & Light,106536,0,106536,,,Snapdragon X Plus,16,512,SSD,Integrated,14,Not Specified,In Stock,No,Windows 11,Student / Everyday
Samsung Galaxy Book4 Pro Evo AI PC Intel Core Ultra 7 155H - (16 GB/512 GB SSD/Windows 11 Home) NP940X...,Samsung,Standard Notebook,160989,0,160989,4.5,7,Intel Core Ultra 7,16,512,SSD,Integrated,14,Not Specified,In Stock,Yes,Windows 11,Student / Everyday
HP Intel Core 3 14th Gen Intel® Core™ 3 100U processor - (8 GB/512 GB SSD/Windows 11 Home) FD0883TU Th...,HP,Standard Notebook,58799,27.41,80999,,,Intel Core 3 Processor (14th Gen),8,512,SSD,Integrated,15.6,Not Specified,In Stock,No,Windows 11 Home,Student / Everyday
"ASUS Vivobook 15 (2026), AI PC with NPU up to 16TOPS, Intel Core 5 320 - (16 GB/512 GB SSD/Windows 11 ...",ASUS,Standard Notebook,112990,29.38,159990,,,Intel Core 5,16,512,SSD,Integrated,15.6,Not Specified,In Stock,No,Windows 11 Home,Student / Everyday
Samsung Galaxy Book4 (i5 14th Gen) Intel Core 5 120U - (8 GB/512 GB SSD/Windows 11 Home) NP750XGK-KG1I...,Samsung,Standard Notebook,86239,0,86239,4.4,51,Intel Core 5,8,512,SSD,Integrated,15.6,Not Specified,In Stock,No,Windows 11,Student / Everyday
DELL 14 Plus Next Gen AI PC Microsoft Office Home 2024 Intel Core Ultra 5 226V - (16 GB/512 GB SSD/Win...,Dell,Standard Notebook,97990,0.01,98000,4.3,59,Intel Core Ultra 5,16,512,SSD,Integrated,14,Not Specified,In Stock,No,Windows 11 Home,Student / Everyday
"HP OmniBook 5 Flip with Touchscreen, Backlit Keyboard & MSO'2024, Intel Core i5 13th Gen 1334U - (16 G...",HP,2-in-1,87888,1.64,89355,4.7,4,Intel Core i5 Processor (13th Gen),16,512,SSD,Integrated,14,Not Specified,In Stock,Yes,Windows 11 Home,Student / Everyday
DELL Dell Inspiron 3525 AMD Ryzen 5 5500U - (8 GB/512 GB SSD/Windows 11 Home) D560838WIN9B Thin and Li...,Dell,Thin & Light,55939,5.17,58990,3,2,AMD Ryzen 5,8,512,SSD,Integrated,15.6,Not Specified,In Stock,No,Windows 11,Student / Everyday
Lenovo Yoga Slim 7 with 1Yr ADP Intel Core i7 13th Gen 1360P - (16 GB/1 TB SSD/Windows 11 Home) 13IRP8...,Lenovo,2-in-1,174890,0,174890,,,Intel Core i7 Processor (13th Gen),16,1024,SSD,Integrated,13.3,Not Specified,In Stock,Yes,Windows 11,Student / Everyday
HP Pavilion Intel Core i5 12th Gen 1235U - (16 GB/1 TB SSD/Windows 11 Home) 14-dv2153TU Thin and Light...,HP,Thin & Light,98990,1,99990,,,Intel Core i5 Processor (12th Gen),16,1024,SSD,Integrated,14,Not Specified,In Stock,No,Windows 11,Student / Everyday
ASUS Vivobook Go 15 AMD Ryzen 5 Quad Core 7520U - (8 GB/512 GB SSD/Windows 11 Home) E1504FA-NJ133WS | ...,ASUS,Standard Notebook,46990,29.86,66990,4.2,176,AMD Ryzen 5 Quad Core,8,512,SSD,Integrated,15.6,Not Specified,In Stock,No,Windows 11,Student / Everyday
"ASUS Vivobook Go 15 OLED, with Backlit Keyboard, AMD Ryzen 3 Quad Core 7320U - (8 GB/512 GB SSD/Window...",ASUS,Standard Notebook,58556,11.28,65999,4.4,501,AMD Ryzen 3 Quad Core,8,512,SSD,Integrated,15.6,Not Specified,In Stock,No,Windows 11,Content Creation
ASUS Vivobook Go 15 (2026) with Office 2024 + M365 Basic* AMD Ryzen 5 4th Gen 40 - (8 GB/512 GB SSD/Wi...,ASUS,Standard Notebook,63456,27.48,87500,4.4,2,AMD Ryzen 5 Processor (4th Gen),8,512,SSD,Integrated,15.6,Not Specified,In Stock,No,Windows 11 Home,Student / Everyday
HP 250R G10 (2025) (i3 14th Gen) Intel Core 3 14th Gen 100U - (24 GB/512 GB SSD/Windows 11 Pro) 250R G...,HP,Standard Notebook,62548,13.13,71998,2.8,1,Intel Core 3 Processor (14th Gen),24,512,SSD,Integrated,15.6,Not Specified,In Stock,No,Windows 11,Student / Everyday
HP 14 Intel Core Ultra 5 226V - (16 GB/1 TB SSD/Windows 11 Home) 14-fm0099TU Thin and Light Laptop,HP,Thin & Light,125790,0.04,125842,,,Intel Core Ultra 5,16,1024,SSD,Integrated,14,Not Specified,In Stock,No,Windows 11 Home,Student / Everyday
HP Pavilion Intel Core i7 13th Gen 1360P - (16 GB/1 TB SSD/Windows 11 Home) 15-eg3036TU Thin and Light...,HP,Thin & Light,110990,7.51,120008,4.3,26,Intel Core i7 Processor (13th Gen),16,1024,SSD,Integrated,15.6,Not Specified,In Stock,No,Windows 11,Student / Everyday
ASUS ExpertBook B9 Intel Core i7 10th Gen 10510U - (16 GB/1 TB SSD/Windows 10 Home) ExpertBook B9 B945...,ASUS,Standard Notebook,172990,0,172990,5,0,Intel Core i7 Processor (10th Gen),16,1024,SSD,Integrated,14,Not Specified,In Stock,No,Windows 10,Business
ASUS Expertbook P3 Metal High-performance processor Intel Core i7 13th Gen 13620H - (32 GB/1 TB SSD/Wi...,ASUS,Standard Notebook,104990,18.61,128990,,,Intel Core i7 Processor (13th Gen),32,1024,SSD,Integrated,14,Not Specified,In Stock,No,Windows 11 Home,Business
Acer Swift Go 14 Office 2024 + M365 Basic AMD Ryzen 5 Hexa Core 7430U - (16 GB/512 GB SSD/Windows 11 H...,Acer,Thin & Light,69999,0,69999,4.4,112,AMD Ryzen 5 Hexa Core,16,512,SSD,Integrated,14,Not Specified,In Stock,No,Windows 11,Student / Everyday
Lenovo Intel Core i5 13th Gen 1335U - (16 GB/512 GB SSD/Windows 11 Home) ThinkBook 16 G6 Thin and Ligh...,Lenovo,Thin & Light,99630,0,99630,4.9,1,Intel Core i5 Processor (13th Gen),16,512,SSD,Integrated,16,Not Specified,In Stock,No,Windows 11 Home,Student / Everyday
HP Intel Core i5 12th Gen 1235U - (8 GB/1 TB SSD/Windows 11 Home) 15s-fq5331TU Thin and Light Laptop,HP,Thin & Light,78985,3.94,82223,4.1,2,Intel Core i5 Processor (12th Gen),8,1024,SSD,Integrated,15.6,Not Specified,In Stock,No,Windows 11,Student / Everyday
HP 15s Intel Core i5 11th Gen - (8 GB + 32 GB Optane/512 GB SSD/Windows 10 Home) 15s-FQ2071TU Thin and...,HP,Thin & Light,72990,3.32,75499,4.3,106,Intel Core i5 Processor (11th Gen),8,512,SSD,Integrated,15.6,Not Specified,In Stock,No,Windows 10,Student / Everyday
Lenovo Intel Core i3 11th Gen - (8 GB/512 GB SSD/Windows 11 Home) 15ITL05 Thin and Light Laptop,Lenovo,Thin & Light,37890,43.52,67090,,,Intel Core i3 Processor (11th Gen),8,512,SSD,Integrated,15.6,Not Specified,In Stock,No,Windows 11,Student / Everyday
ASUS Vivobook Go 15 AMD Ryzen 3 Quad Core 7320U - (8 GB/512 GB SSD/Windows 11 Home) E1504FA-NJ323WS Th...,ASUS,Standard Notebook,54991,12.55,62880,4.3,153,AMD Ryzen 3 Quad Core,8,512,SSD,Integrated,15.6,Not Specified,In Stock,No,Windows 11,Student / Everyday
Samsung Galaxy Book2 Intel Core i5 12th Gen 1235U - (8 GB/256 GB SSD/Windows 11 Home) NP750XED-KB1IN T...,Samsung,Standard Notebook,79990,0,79990,4.4,37,Intel Core i5 Processor (12th Gen),8,256,SSD,Integrated,15.6,Not Specified,In Stock,No,Windows 11,Student / Everyday
ASUS ExpertBook B9 Intel Core i5 10th Gen 10210U - (8 GB/512 GB SSD/Windows 10 Pro) ExpertBook B9 B945...,ASUS,Standard Notebook,172990,0,172990,,,Intel Core i5 Processor (10th Gen),8,512,SSD,Integrated,14,Not Specified,In Stock,No,Windows 10,Business
Acer Swift Go 14 TouchScreen AI PC Intel Core Ultra 5 125H - (16 GB/512 GB SSD/Windows 11 Home) SFG14-...,Acer,Thin & Light,88990,4.3,92990,4.4,94,Intel Core Ultra 5,16,512,SSD,Integrated,14,Not Specified,In Stock,Yes,Windows 11,Student / Everyday
DELL Intel Core i5 12th Gen 1235U - (8 GB/1 TB HDD/256 GB SSD/Windows 11 Home) New Inspiron 15 Laptop ...,Dell,Standard Notebook,68990,18.84,85000,4,5,Intel Core i5 Processor (12th Gen),8,1280,SSD + HDD,Integrated,15.6,Not Specified,In Stock,No,Windows 11,Student / Everyday
HP 15s Intel Core i5 12th Gen 1235U - (16 GB/512 GB SSD/Windows 11 Home) 15s-fq5112TU Thin and Light L...,HP,Thin & Light,79991,0.01,79999,,,Intel Core i5 Processor (12th Gen),16,512,SSD,Integrated,15.6,Not Specified,In Stock,No,Windows 11,Student / Everyday
Lenovo V 15 (2025) Intel Core i3 12th Gen 1215U - (8 GB/512 GB SSD/Windows 11 Pro) V 15 Thin and Light...,Lenovo,Thin & Light,54999,23.19,71600,4.2,0,Intel Core i3 Processor (12th Gen),8,512,SSD,Integrated,15.6,Not Specified,In Stock,No,Windows 11,Student / Everyday
ASUS Vivobook Go 15 (2025) with Office 2024 + M365 Basic* Intel Core i3 N305 - (8 GB/512 GB SSD/Window...,ASUS,Standard Notebook,55400,13.42,63990,4.3,36,Intel Core i3,8,512,SSD,Integrated,15.6,Not Specified,In Stock,No,Windows 11 Home,Student / Everyday
ASUS Vivobook Go 15 AMD Ryzen 3 Quad Core 7320U - (8 GB/512 GB SSD/Windows 11 Home) E1504FA-NJ131WS | ...,ASUS,Standard Notebook,56294,14.7,65999,4.3,186,AMD Ryzen 3 Quad Core,8,512,SSD,Integrated,15.6,Not Specified,In Stock,No,Windows 11 Home,Student / Everyday
MSI Prestige 16Studio Intel Core i7 13th Gen 13700H - (16 GB/1 TB SSD/Windows 11 Home) Prestige 16Stud...,MSI,Standard Notebook,201990,0,201990,,,Intel Core i7 Processor (13th Gen),16,1024,SSD,Integrated,16,Not Specified,In Stock,No,Windows 11,Content Creation
Lenovo IdeaPad 3 Intel Celeron Dual Core N4020 - (4 GB/256 GB SSD/Windows 10 Home) 15IGL05 Thin and Li...,Lenovo,Thin & Light,27990,30.87,40490,4.4,28,Intel Celeron Dual Core,4,256,SSD,Integrated,15.6,Not Specified,In Stock,No,Windows 10,Student / Everyday
DELL Inspiron 14 Intel Core i5 13th Gen 1334U - (16 GB/512 GB SSD/Windows 11 Home) 5440 Thin and Light...,Dell,Thin & Light,92990,5.98,98900,4.4,0,Intel Core i5 Processor (13th Gen),16,512,SSD,Integrated,14,Not Specified,In Stock,No,Windows 11,Student / Everyday
HP AMD Ryzen 5 Quad Core 7520U - (8 GB/512 GB SSD/Windows 11 Home) 15-fc0155AU Thin and Light Laptop,HP,Thin & Light,59890,9.24,65990,4.1,60,AMD Ryzen 5 Quad Core,8,512,SSD,Integrated,15.6,Not Specified,In Stock,No,Windows 11,Student / Everyday
"ASUS Vivobook Go 14, Equivalent to Intel 12th Gen, Intel Core i3 N305 - (8 GB/512 GB SSD/Windows 11 Ho...",ASUS,Standard Notebook,58458,10.06,64999,4.2,41,Intel Core i3,8,512,SSD,Integrated,14,Not Specified,In Stock,No,Windows 11,Student / Everyday
MSI Prestige 13 Evo AI PC Intel Core Ultra 5 125H - (16 GB/1 TB SSD/Windows 11 Home) Prestige 13 AI Ev...,MSI,Standard Notebook,99990,10.72,111990,4.2,0,Intel Core Ultra 5,16,1024,SSD,Integrated,13.3,Not Specified,In Stock,No,Windows 11,Student / Everyday
MICROSOFT Surface Laptop 5 Intel Core i7 12th Gen 1255U - (8 GB/256 GB SSD/Windows 11 Home) RBY-00023 ...,Microsoft,Standard Notebook,139999,0,139999,,,Intel Core i7 Processor (12th Gen),8,256,SSD,Integrated,15,Not Specified,In Stock,Yes,Windows 11,Student / Everyday
ASUS ExpertBook B9 Intel Core i7 10th Gen 10510U - (16 GB/1 TB SSD/Windows 10 Pro) ExpertBook B9 B9450...,ASUS,Standard Notebook,202990,0,202990,3,1,Intel Core i7 Processor (10th Gen),16,1024,SSD,Integrated,14,Not Specified,In Stock,No,Windows 10,Business
ASUS ExpertBook B9 Intel EVO Intel Core i7 10th Gen 10510U - (16 GB/1 TB SSD/Windows 10 Pro) ExpertBoo...,ASUS,Standard Notebook,202990,0,202990,,,Intel Core i7 Processor (10th Gen),16,1024,SSD,Integrated,14,Not Specified,In Stock,No,Windows 10,Business
ASUS Vivobook 15 Intel Core i5 13th Gen - (16 GB/512 GB SSD/Windows 11 Home) X1502VA-BQ836WS Thin and ...,ASUS,Thin & Light,75464,12.24,85990,3.7,0,Intel Core i5 Processor (13th Gen),16,512,SSD,Integrated,15.6,Not Specified,In Stock,No,Windows 11 Home,Student / Everyday
DELL Inspiron 5440 (2025) Intel Core i3 13th Gen 1305U - (8 GB/512 GB SSD/Windows 11 Home) Inspiron 54...,Dell,Standard Notebook,54990,13.43,63518,4,13,Intel Core i3 Processor (13th Gen),8,512,SSD,Integrated,14,Not Specified,In Stock,No,Windows 11 Home,Student / Everyday
HP OmniBook Snapdragon X Plus - (16 GB/512 GB SSD/Windows 11 Home) 14-fe1011QU Thin and Light Laptop,HP,Thin & Light,131463,0,131463,,,Snapdragon X Plus,16,512,SSD,Integrated,14,Not Specified,In Stock,Yes,Windows 11 Home,Student / Everyday
Lenovo IdeaPad 3 Intel Core i3 12th Gen 1215U - (8 GB/512 GB SSD/Windows 11 Home) IdeaPad 3 15IAU7 Thi...,Lenovo,Standard Notebook,35099,49.85,69990,4.2,94,Intel Core i3 Processor (12th Gen),8,512,SSD,Integrated,15.6,Not Specified,In Stock,No,Windows 11,Student / Everyday
ASUS Intel Core i3 10th Gen 10110U - (4 GB/1 TB HDD/Windows 10 Home) X409FA-BV301T Thin and Light Lapt...,ASUS,Thin & Light,47990,2.06,48999,3.5,6,Intel Core i3 Processor (10th Gen),4,1024,HDD,Integrated,14,Not Specified,In Stock,No,Windows 10,Student / Everyday
ASUS ExpertBook B9 Intel Core i5 10th Gen 10210U - (8 GB/512 GB SSD/Windows 10 Home) ExpertBook B9 B94...,ASUS,Standard Notebook,141990,0,141990,,,Intel Core i5 Processor (10th Gen),8,512,SSD,Integrated,14,Not Specified,In Stock,No,Windows 10,Business
Lenovo Ideapad 720S Intel Core i7 8th Gen 8550U - (8 GB/512 GB SSD/Windows 10 Home) 720S-13IKB Thin an...,Lenovo,Thin & Light,86000,0,86000,2.3,0,Intel Core i7 Processor (8th Gen),8,512,SSD,Integrated,13.3,Not Specified,In Stock,No,Windows 10,Student / Everyday
HP 250 G9 Intel Core i3 12th Gen 1215U - (8 GB/512 GB SSD/Windows 11 Home) 7M657PA Thin and Light Lapt...,HP,Thin & Light,57990,1.7,58990,4.1,4,Intel Core i3 Processor (12th Gen),8,512,SSD,Integrated,15.6,Not Specified,In Stock,No,Windows 11,Student / Everyday
